"","confirmed","deaths","recovered","latitude","longitude","date"
"30067",0.00021754840735243,6.19663151111056e-06,0.000159646549469042,5.1521,46.1996,2020-08-21
"30068",0.000217814929137854,6.19663151111056e-06,0.000159646549469042,5.1521,46.1996,2020-08-22
"30069",0.000217814929137854,6.19663151111056e-06,0.000159646549469042,5.1521,46.1996,2020-08-23
"30070",0.000217814929137854,6.19663151111056e-06,0.000162778180447775,5.1521,46.1996,2020-08-24
"30071",0.00021821471181599,6.32989240382262e-06,0.000162778180447775,5.1521,46.1996,2020-08-25
"30072",0.00021821471181599,6.32989240382262e-06,0.000162778180447775,5.1521,46.1996,2020-08-26
"30073",0.00021821471181599,6.32989240382262e-06,0.000162778180447775,5.1521,46.1996,2020-08-27
"30074",0.00021821471181599,6.32989240382262e-06,0.000162778180447775,5.1521,46.1996,2020-08-28
"30075",0.000220546777438451,6.46315329653467e-06,0.000165310137409304,5.1521,46.1996,2020-08-29
"30076",0.000220546777438451,6.5297837428907e-06,0.000165310137409304,5.1521,46.1996,2020-08-30
"30077",0.000220546777438451,6.5297837428907e-06,0.000165310137409304,5.1521,46.1996,2020-08-31
"30078",0.000220546777438451,6.5297837428907e-06,0.000165310137409304,5.1521,46.1996,2020-09-01
"30079",0.000220546777438451,6.5297837428907e-06,0.000165310137409304,5.1521,46.1996,2020-09-02
"30080",0.000220546777438451,6.5297837428907e-06,0.000165310137409304,5.1521,46.1996,2020-09-03
"30081",0.000222012647258284,6.46315329653467e-06,0.00017963568337585,5.1521,46.1996,2020-09-04
"30082",0.000222012647258284,6.46315329653467e-06,0.00017963568337585,5.1521,46.1996,2020-09-05
"30083",0.000224011560648965,6.46315329653467e-06,0.00017963568337585,5.1521,46.1996,2020-09-06
"30084",0.000224011560648965,6.46315329653467e-06,0.00017963568337585,5.1521,46.1996,2020-09-07
"30085",0.000224611234666169,6.46315329653467e-06,0.000182434162122803,5.1521,46.1996,2020-09-08
"30086",0.000224611234666169,6.46315329653467e-06,0.000182434162122803,5.1521,46.1996,2020-09-09
"30087",0.000224611234666169,6.46315329653467e-06,0.000182434162122803,5.1521,46.1996,2020-09-10
"30088",0.000224944386897949,6.5297837428907e-06,0.000185965575779673,5.1521,46.1996,2020-09-11
"30089",0.000224944386897949,6.5297837428907e-06,0.000185965575779673,5.1521,46.1996,2020-09-12
"30090",0.000225810582700577,6.5297837428907e-06,0.000186765141135945,5.1521,46.1996,2020-09-13
"30091",0.000225810582700577,6.5297837428907e-06,0.000186765141135945,5.1521,46.1996,2020-09-14
"30092",0.000225877213146933,6.5297837428907e-06,0.000187364815153149,5.1521,46.1996,2020-09-15
"30093",0.000225877213146933,6.5297837428907e-06,0.000187364815153149,5.1521,46.1996,2020-09-16
"30094",0.000225877213146933,6.5297837428907e-06,0.000187364815153149,5.1521,46.1996,2020-09-17
"30095",0.000225877213146933,6.5297837428907e-06,0.000187364815153149,5.1521,46.1996,2020-09-18
"30096",0.00022661014805685,6.5297837428907e-06,0.000187364815153149,5.1521,46.1996,2020-09-19
"30097",0.000229341996357447,6.5297837428907e-06,0.000191695794166291,5.1521,46.1996,2020-09-20
"30098",0.000230874496623635,6.5297837428907e-06,0.000191695794166291,5.1521,46.1996,2020-09-21
"30099",0.000230874496623635,6.5297837428907e-06,0.000191695794166291,5.1521,46.1996,2020-09-22
"30100",0.000230874496623635,6.5297837428907e-06,0.000191695794166291,5.1521,46.1996,2020-09-23
"30101",0.000230874496623635,6.5297837428907e-06,0.000191695794166291,5.1521,46.1996,2020-09-24
"30102",0.000230874496623635,6.5297837428907e-06,0.000191695794166291,5.1521,46.1996,2020-09-25
"30103",0.000239070041525427,6.59641418924673e-06,0.000196093403625789,5.1521,46.1996,2020-09-26
"30104",0.000239070041525427,6.59641418924673e-06,0.000196293294964857,5.1521,46.1996,2020-09-27
"30105",0.000239070041525427,6.59641418924673e-06,0.000196293294964857,5.1521,46.1996,2020-09-28
"30106",0.000239070041525427,6.59641418924673e-06,0.000196293294964857,5.1521,46.1996,2020-09-29
"30107",0.000239070041525427,6.59641418924673e-06,0.000196293294964857,5.1521,46.1996,2020-09-30
"30108",0.000239403193757207,6.59641418924673e-06,0.000199957969514439,5.1521,46.1996,2020-10-01
"30109",0.000239403193757207,6.59641418924673e-06,0.000199957969514439,5.1521,46.1996,2020-10-02
"30110",0.000239403193757207,6.59641418924673e-06,0.000199957969514439,5.1521,46.1996,2020-10-03
"30111",0.000249531021603323,6.59641418924673e-06,0.000200557643531643,5.1521,46.1996,2020-10-04
"30112",0.000249531021603323,6.59641418924673e-06,0.000200557643531643,5.1521,46.1996,2020-10-05
"30113",0.000249531021603323,6.59641418924673e-06,0.000200557643531643,5.1521,46.1996,2020-10-06
"30114",0.000249531021603323,6.59641418924673e-06,0.000200557643531643,5.1521,46.1996,2020-10-07
"30115",0.000249531021603323,6.59641418924673e-06,0.000200557643531643,5.1521,46.1996,2020-10-08
"30116",0.000249531021603323,6.59641418924673e-06,0.000200557643531643,5.1521,46.1996,2020-10-09
"30117",0.000256327327131638,6.59641418924673e-06,0.000205155144330209,5.1521,46.1996,2020-10-10
"30118",0.00025746004471969,6.59641418924673e-06,0.000205821448793769,5.1521,46.1996,2020-10-11
"30119",0.00025746004471969,6.59641418924673e-06,0.000205821448793769,5.1521,46.1996,2020-10-12
"30120",0.00025746004471969,6.59641418924673e-06,0.000205821448793769,5.1521,46.1996,2020-10-13
"30121",0.00025746004471969,6.59641418924673e-06,0.000205821448793769,5.1521,46.1996,2020-10-14
"30122",0.00025746004471969,6.59641418924673e-06,0.000205821448793769,5.1521,46.1996,2020-10-15
"30123",0.00025746004471969,6.59641418924673e-06,0.000205821448793769,5.1521,46.1996,2020-10-16
"30124",0.00025746004471969,6.59641418924673e-06,0.000205821448793769,5.1521,46.1996,2020-10-17
"30125",0.00025746004471969,6.59641418924673e-06,0.000205821448793769,5.1521,46.1996,2020-10-18
"30126",0.000259192436324947,6.59641418924673e-06,0.000205821448793769,5.1521,46.1996,2020-10-19
"30127",0.000259192436324947,6.72967508195878e-06,0.000210951993163183,5.1521,46.1996,2020-10-20
"30128",0.000259192436324947,6.72967508195878e-06,0.000210951993163183,5.1521,46.1996,2020-10-21
"30129",0.000259658849449439,6.79630552831481e-06,0.000210951993163183,5.1521,46.1996,2020-10-22
"30130",0.000259658849449439,6.79630552831481e-06,0.000210951993163183,5.1521,46.1996,2020-10-23
"30131",0.000259658849449439,6.79630552831481e-06,0.000210951993163183,5.1521,46.1996,2020-10-24
"30132",0.000262590589089104,6.92956642102686e-06,0.000212217971643948,5.1521,46.1996,2020-10-25
"30133",0.000262590589089104,6.92956642102686e-06,0.000212217971643948,5.1521,46.1996,2020-10-26
"30134",0.000262590589089104,6.92956642102686e-06,0.000212217971643948,5.1521,46.1996,2020-10-27
"30135",0.000262590589089104,6.92956642102686e-06,0.000212217971643948,5.1521,46.1996,2020-10-28
"30136",0.000262590589089104,6.92956642102686e-06,0.000212217971643948,5.1521,46.1996,2020-10-29
"30137",0.000262590589089104,6.92956642102686e-06,0.000212217971643948,5.1521,46.1996,2020-10-30
"30138",0.000262590589089104,6.92956642102686e-06,0.000212217971643948,5.1521,46.1996,2020-10-31
"30139",0.000262590589089104,6.92956642102686e-06,0.000212217971643948,5.1521,46.1996,2020-11-01
"30140",0.000262590589089104,6.92956642102686e-06,0.000212217971643948,5.1521,46.1996,2020-11-02
"30141",0.00028178015763964,7.12945776009495e-06,0.000216349059318021,5.1521,46.1996,2020-11-03
"30142",0.00028178015763964,7.12945776009495e-06,0.000216349059318021,5.1521,46.1996,2020-11-04
"30143",0.00028178015763964,7.12945776009495e-06,0.000216349059318021,5.1521,46.1996,2020-11-05
"30144",0.00028178015763964,7.12945776009495e-06,0.000216349059318021,5.1521,46.1996,2020-11-06
"30145",0.00028178015763964,7.12945776009495e-06,0.000216349059318021,5.1521,46.1996,2020-11-07
"30146",0.00028178015763964,7.12945776009495e-06,0.000216349059318021,5.1521,46.1996,2020-11-08
"30147",0.000286577549777274,7.12945776009495e-06,0.000216349059318021,5.1521,46.1996,2020-11-09
