"","confirmed","deaths","recovered","latitude","longitude","date"
"151",0.000926046997896504,2.22948893775685e-05,0.000274326027966332,-38.4161,-63.6167,2020-06-20
"152",0.000961579477842004,2.27219084281469e-05,0.000286057814513802,-38.4161,-63.6167,2020-06-21
"153",0.00100981015587049,2.34410984080685e-05,0.000295609556434635,-38.4161,-63.6167,2020-06-22
"154",0.00106087264444492,2.42277124486077e-05,0.000305116348981724,-38.4161,-63.6167,2020-06-23
"155",0.00112038561528343,2.50817505497646e-05,0.000310510273831135,-38.4161,-63.6167,2020-06-24
"156",0.0011789546492733,2.58458899034312e-05,0.000332355669471253,-38.4161,-63.6167,2020-06-25
"157",0.00124381659558747,2.66100292570979e-05,0.00041389383344486,-38.4161,-63.6167,2020-06-26
"158",0.00129777831876846,2.71269470551665e-05,0.000430232930801203,-38.4161,-63.6167,2020-06-27
"159",0.00134697540833247,2.76888142269802e-05,0.000452505345491899,-38.4161,-63.6167,2020-06-28
"160",0.00139945380217987,2.87675991968626e-05,0.000475069931111938,-38.4161,-63.6167,2020-06-29
"161",0.00145029154388558,2.93744157424214e-05,0.000495072402428507,-38.4161,-63.6167,2020-06-30
"162",0.00151023153377467,3.03633019648135e-05,0.000517816785543526,-38.4161,-63.6167,2020-07-01
"163",0.00157190207455294,3.11274413184802e-05,0.000543572776699467,-38.4161,-63.6167,2020-07-02
"164",0.00163584255870534,3.22961250358527e-05,0.000566901501673173,-38.4161,-63.6167,2020-07-03
"165",0.00169405199770524,3.32850112582449e-05,0.000582768630605193,-38.4161,-63.6167,2020-07-04
"166",0.00174886775898739,3.38693531169312e-05,0.000620233933621732,-38.4161,-63.6167,2020-07-05
"167",0.00180802113483594,3.55549546323723e-05,0.000641225291160692,-38.4161,-63.6167,2020-07-06
"168",0.00187497322702926,3.69483852184704e-05,0.000676375701429359,-38.4161,-63.6167,2020-07-07
"169",0.00195597199851793,3.80721195620978e-05,0.000820371020221779,-38.4161,-63.6167,2020-07-08
"170",0.00203829677653208,3.86564614207841e-05,0.000861072678147965,-38.4161,-63.6167,2020-07-09
"171",0.00211396904723195,3.98700945119017e-05,0.000876153193039446,-38.4161,-63.6167,2020-07-10
"172",0.00219148424225537,4.06791832393135e-05,0.000930631834018504,-38.4161,-63.6167,2020-07-11
"173",0.00225119948527573,4.14657972798527e-05,0.000959534281336602,-38.4161,-63.6167,2020-07-12
"174",0.00232084853989376,4.27693291184605e-05,0.000992774343221102,-38.4161,-63.6167,2020-07-13
"175",0.0024027687735442,4.42301837651762e-05,0.00102185658803418,-38.4161,-63.6167,2020-07-14
"176",0.00249797154713632,4.60731080887252e-05,0.00106300773969782,-38.4161,-63.6167,2020-07-15
"177",0.00257971198329178,4.74665386748232e-05,0.0011039566191796,-38.4161,-63.6167,2020-07-16
"178",0.00268125261858195,4.89498680084115e-05,0.00111878991251548,-38.4161,-63.6167,2020-07-17
"179",0.00275368853437218,4.98938048570585e-05,0.00118232585230418,-38.4161,-63.6167,2020-07-18
"180",0.00284877893452993,5.07927923319605e-05,0.00121599293323926,-38.4161,-63.6167,2020-07-19
"181",0.00293910470107071,5.33324319485585e-05,0.00125662716710483,-38.4161,-63.6167,2020-07-20
"182",0.00305920942771761,5.59619703126467e-05,0.00131697170135762,-38.4161,-63.6167,2020-07-21
"183",0.00318915806721469,5.81644896261565e-05,0.00136041527108226,-38.4161,-63.6167,2020-07-22
"184",0.00332686047368279,6.07266039296271e-05,0.00141174745589916,-38.4161,-63.6167,2020-07-23
"185",0.0034503139286737,6.30864460512447e-05,0.00147090083174771,-38.4161,-63.6167,2020-07-24
"186",0.00355850707127815,6.50192691222839e-05,0.00152877315044452,-38.4161,-63.6167,2020-07-25
"187",0.00365272095864788,6.60531047184212e-05,0.0015848699688784,-38.4161,-63.6167,2020-07-26
"188",0.00376262217745464,6.8750067143127e-05,0.00163110039977524,-38.4161,-63.6167,2020-07-27
"189",0.00389609934279071,7.14470295678329e-05,0.00168746691445159,-38.4161,-63.6167,2020-07-28
"190",0.00402287905143876,7.38967704369407e-05,0.00174976674646229,-38.4161,-63.6167,2020-07-29
"191",0.004166200129625,7.73353975284407e-05,0.00181136986317995,-38.4161,-63.6167,2020-07-30
"192",0.00429945254809235,7.96278155894407e-05,0.00188292926618215,-38.4161,-63.6167,2020-07-31
"193",0.00441724238199138,8.08189739936858e-05,0.00194403793978861,-38.4161,-63.6167,2020-08-01
"194",0.0045380662986182,8.19876577110583e-05,0.00200083147351554,-38.4161,-63.6167,2020-08-02
"195",0.00464648418809137,8.56959810450289e-05,0.00205198386083746,-38.4161,-63.6167,2020-08-03
"196",0.00479913226132973,8.9426779065872e-05,0.00211551980062615,-38.4161,-63.6167,2020-08-04
"197",0.00495975884840783,9.22810642986857e-05,0.00217887594291987,-38.4161,-63.6167,2020-08-05
